start_date,value_date,variable_name,location,measurement_unit,value,ensemble_name,qualifier_id,ensemblemember_id
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.5884,HEFSENSPOST,SIM1,1969
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.3539,HEFSENSPOST,SIM1,1970
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.7797,HEFSENSPOST,SIM1,1971
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,21.061,HEFSENSPOST,SIM1,1972
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.0253,HEFSENSPOST,SIM1,1973
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.0889,HEFSENSPOST,SIM1,1974
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.3842,HEFSENSPOST,SIM1,1975
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.6979,HEFSENSPOST,SIM1,1976
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.108,HEFSENSPOST,SIM1,1977
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,18.6968,HEFSENSPOST,SIM1,1978
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.814,HEFSENSPOST,SIM1,1979
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.8798,HEFSENSPOST,SIM1,1980
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.7382,HEFSENSPOST,SIM1,1981
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,21.4206,HEFSENSPOST,SIM1,1982
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.1292,HEFSENSPOST,SIM1,1983
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.6028,HEFSENSPOST,SIM1,1984
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.3943,HEFSENSPOST,SIM1,1985
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.2634,HEFSENSPOST,SIM1,1986
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.2323,HEFSENSPOST,SIM1,1987
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,18.9016,HEFSENSPOST,SIM1,1988
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.8583,HEFSENSPOST,SIM1,1989
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.4179,HEFSENSPOST,SIM1,1990
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.3485,HEFSENSPOST,SIM1,1991
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.2371,HEFSENSPOST,SIM1,1992
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.711,HEFSENSPOST,SIM1,1993
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.4866,HEFSENSPOST,SIM1,1994
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.3364,HEFSENSPOST,SIM1,1995
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.8979,HEFSENSPOST,SIM1,1996
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,22.1601,HEFSENSPOST,SIM1,1997
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.6644,HEFSENSPOST,SIM1,1998
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.7392,HEFSENSPOST,SIM1,1999
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,21.9001,HEFSENSPOST,SIM1,2000
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,18.9772,HEFSENSPOST,SIM1,2001
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,21.0078,HEFSENSPOST,SIM1,2002
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.0746,HEFSENSPOST,SIM1,2003
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.5601,HEFSENSPOST,SIM1,2004
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.3209,HEFSENSPOST,SIM1,2005
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.9333,HEFSENSPOST,SIM1,2006
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,20.5133,HEFSENSPOST,SIM1,2007
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,21.3122,HEFSENSPOST,SIM1,2008
1985-06-02T12:00:00Z,1985-06-02T14:00:00Z,SQIN,DRRC2,CMS,19.7051,HEFSENSPOST,SIM1,2009
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.1329,HEFSENSPOST,SIM1,1961
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.4962,HEFSENSPOST,SIM1,1962
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.2337,HEFSENSPOST,SIM1,1963
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.3104,HEFSENSPOST,SIM1,1964
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.738,HEFSENSPOST,SIM1,1965
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.0705,HEFSENSPOST,SIM1,1966
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.4431,HEFSENSPOST,SIM1,1967
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.1069,HEFSENSPOST,SIM1,1968
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.5387,HEFSENSPOST,SIM1,1969
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.1831,HEFSENSPOST,SIM1,1970
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.7767,HEFSENSPOST,SIM1,1971
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,21.4121,HEFSENSPOST,SIM1,1972
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.0143,HEFSENSPOST,SIM1,1973
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.0859,HEFSENSPOST,SIM1,1974
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.4801,HEFSENSPOST,SIM1,1975
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.6976,HEFSENSPOST,SIM1,1976
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.1882,HEFSENSPOST,SIM1,1977
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,18.3947,HEFSENSPOST,SIM1,1978
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.8162,HEFSENSPOST,SIM1,1979
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.8272,HEFSENSPOST,SIM1,1980
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.7552,HEFSENSPOST,SIM1,1981
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,21.7771,HEFSENSPOST,SIM1,1982
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,18.9492,HEFSENSPOST,SIM1,1983
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.7769,HEFSENSPOST,SIM1,1984
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.5505,HEFSENSPOST,SIM1,1985
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.3402,HEFSENSPOST,SIM1,1986
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.3062,HEFSENSPOST,SIM1,1987
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,18.7133,HEFSENSPOST,SIM1,1988
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,21.1095,HEFSENSPOST,SIM1,1989
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.5049,HEFSENSPOST,SIM1,1990
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.3289,HEFSENSPOST,SIM1,1991
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.0754,HEFSENSPOST,SIM1,1992
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.9253,HEFSENSPOST,SIM1,1993
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.6662,HEFSENSPOST,SIM1,1994
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.4446,HEFSENSPOST,SIM1,1995
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.9025,HEFSENSPOST,SIM1,1996
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,22.7617,HEFSENSPOST,SIM1,1997
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.9048,HEFSENSPOST,SIM1,1998
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.7008,HEFSENSPOST,SIM1,1999
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,22.4425,HEFSENSPOST,SIM1,2000
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,18.8027,HEFSENSPOST,SIM1,2001
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,21.2431,HEFSENSPOST,SIM1,2002
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.1907,HEFSENSPOST,SIM1,2003
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.717,HEFSENSPOST,SIM1,2004
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.4217,HEFSENSPOST,SIM1,2005
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.9377,HEFSENSPOST,SIM1,2006
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,20.6896,HEFSENSPOST,SIM1,2007
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,21.6268,HEFSENSPOST,SIM1,2008
1985-06-02T12:00:00Z,1985-06-02T15:00:00Z,SQIN,DRRC2,CMS,19.7237,HEFSENSPOST,SIM1,2009
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,20.9737,HEFSENSPOST,SIM1,1961
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5319,HEFSENSPOST,SIM1,1962
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.8446,HEFSENSPOST,SIM1,1963
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.342,HEFSENSPOST,SIM1,1964
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.0676,HEFSENSPOST,SIM1,1965
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.8588,HEFSENSPOST,SIM1,1966
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.9498,HEFSENSPOST,SIM1,1967
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5118,HEFSENSPOST,SIM1,1968
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.4048,HEFSENSPOST,SIM1,1969
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.1092,HEFSENSPOST,SIM1,1970
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.4278,HEFSENSPOST,SIM1,1971
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.6832,HEFSENSPOST,SIM1,1972
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.7002,HEFSENSPOST,SIM1,1973
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.9881,HEFSENSPOST,SIM1,1974
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.1201,HEFSENSPOST,SIM1,1975
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.3496,HEFSENSPOST,SIM1,1976
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.7157,HEFSENSPOST,SIM1,1977
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,20.828,HEFSENSPOST,SIM1,1978
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5742,HEFSENSPOST,SIM1,1979
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.855,HEFSENSPOST,SIM1,1980
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.1775,HEFSENSPOST,SIM1,1981
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.791,HEFSENSPOST,SIM1,1982
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,20.9508,HEFSENSPOST,SIM1,1983
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.002,HEFSENSPOST,SIM1,1984
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.2302,HEFSENSPOST,SIM1,1985
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.9733,HEFSENSPOST,SIM1,1986
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.8783,HEFSENSPOST,SIM1,1987
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,20.9267,HEFSENSPOST,SIM1,1988
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.4598,HEFSENSPOST,SIM1,1989
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.3285,HEFSENSPOST,SIM1,1990
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.1938,HEFSENSPOST,SIM1,1991
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.2257,HEFSENSPOST,SIM1,1992
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.0239,HEFSENSPOST,SIM1,1993
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.005,HEFSENSPOST,SIM1,1994
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.7136,HEFSENSPOST,SIM1,1995
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.714,HEFSENSPOST,SIM1,1996
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,23.3874,HEFSENSPOST,SIM1,1997
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.3026,HEFSENSPOST,SIM1,1998
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5815,HEFSENSPOST,SIM1,1999
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.9314,HEFSENSPOST,SIM1,2000
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,20.6082,HEFSENSPOST,SIM1,2001
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.2646,HEFSENSPOST,SIM1,2002
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5985,HEFSENSPOST,SIM1,2003
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.9445,HEFSENSPOST,SIM1,2004
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.7762,HEFSENSPOST,SIM1,2005
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.5484,HEFSENSPOST,SIM1,2006
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.0739,HEFSENSPOST,SIM1,2007
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,22.8426,HEFSENSPOST,SIM1,2008
1985-06-03T12:00:00Z,1985-06-03T13:00:00Z,SQIN,DRRC2,CMS,21.3878,HEFSENSPOST,SIM1,2009
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.6893,HEFSENSPOST,SIM1,1961
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.3864,HEFSENSPOST,SIM1,1962
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.8778,HEFSENSPOST,SIM1,1963
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.1295,HEFSENSPOST,SIM1,1964
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.2407,HEFSENSPOST,SIM1,1965
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.7843,HEFSENSPOST,SIM1,1966
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.0357,HEFSENSPOST,SIM1,1967
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.5314,HEFSENSPOST,SIM1,1968
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.2815,HEFSENSPOST,SIM1,1969
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.8487,HEFSENSPOST,SIM1,1970
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.3043,HEFSENSPOST,SIM1,1971
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,23.0539,HEFSENSPOST,SIM1,1972
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.6064,HEFSENSPOST,SIM1,1973
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.0187,HEFSENSPOST,SIM1,1974
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.164,HEFSENSPOST,SIM1,1975
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.2449,HEFSENSPOST,SIM1,1976
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.7308,HEFSENSPOST,SIM1,1977
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.4657,HEFSENSPOST,SIM1,1978
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.5718,HEFSENSPOST,SIM1,1979
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.776,HEFSENSPOST,SIM1,1980
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.0662,HEFSENSPOST,SIM1,1981
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,23.0849,HEFSENSPOST,SIM1,1982
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.6648,HEFSENSPOST,SIM1,1983
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.058,HEFSENSPOST,SIM1,1984
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.3626,HEFSENSPOST,SIM1,1985
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.0153,HEFSENSPOST,SIM1,1986
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.9142,HEFSENSPOST,SIM1,1987
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.7418,HEFSENSPOST,SIM1,1988
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.6702,HEFSENSPOST,SIM1,1989
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.4551,HEFSENSPOST,SIM1,1990
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.1561,HEFSENSPOST,SIM1,1991
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.0171,HEFSENSPOST,SIM1,1992
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.081,HEFSENSPOST,SIM1,1993
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.1199,HEFSENSPOST,SIM1,1994
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.7292,HEFSENSPOST,SIM1,1995
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.7143,HEFSENSPOST,SIM1,1996
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,23.9676,HEFSENSPOST,SIM1,1997
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.5041,HEFSENSPOST,SIM1,1998
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.4758,HEFSENSPOST,SIM1,1999
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,23.3602,HEFSENSPOST,SIM1,2000
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,20.3091,HEFSENSPOST,SIM1,2001
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.3335,HEFSENSPOST,SIM1,2002
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.6295,HEFSENSPOST,SIM1,2003
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.0161,HEFSENSPOST,SIM1,2004
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.7009,HEFSENSPOST,SIM1,2005
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.4703,HEFSENSPOST,SIM1,2006
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,22.175,HEFSENSPOST,SIM1,2007
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,23.0601,HEFSENSPOST,SIM1,2008
1985-06-03T12:00:00Z,1985-06-03T14:00:00Z,SQIN,DRRC2,CMS,21.3865,HEFSENSPOST,SIM1,2009
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.4118,HEFSENSPOST,SIM1,1961
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.2425,HEFSENSPOST,SIM1,1962
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.9115,HEFSENSPOST,SIM1,1963
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.9204,HEFSENSPOST,SIM1,1964
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.4134,HEFSENSPOST,SIM1,1965
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.7093,HEFSENSPOST,SIM1,1966
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.1225,HEFSENSPOST,SIM1,1967
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.5518,HEFSENSPOST,SIM1,1968
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.1611,HEFSENSPOST,SIM1,1969
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,20.5935,HEFSENSPOST,SIM1,1970
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.1839,HEFSENSPOST,SIM1,1971
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,23.4211,HEFSENSPOST,SIM1,1972
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.5136,HEFSENSPOST,SIM1,1973
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.0487,HEFSENSPOST,SIM1,1974
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,22.2069,HEFSENSPOST,SIM1,1975
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.1426,HEFSENSPOST,SIM1,1976
1985-06-03T12:00:00Z,1985-06-03T15:00:00Z,SQIN,DRRC2,CMS,21.7465,HEFSENSPOST,SIM1,1977
